ticket_id,customer_id,category,priority,status,escalated,resolution_hours,csat_score,created_at
TCK-0042-06,CUST-0042,Technical Bug,Low,Escalation Pending,False,-1.0,1.0,2025-10-23 00:00:00
TCK-0042-07,CUST-0042,Technical Bug,Urgent,Escalation Pending,False,-1.0,3.0,2026-04-02 00:00:00
TCK-0042-08,CUST-0042,Billing,Medium,In Progress,False,-1.0,3.0,2025-11-25 00:00:00
TCK-0043-01,CUST-0043,Technical Bug,Medium,In Progress,False,-1.0,1.0,2025-10-16 00:00:00
TCK-0043-02,CUST-0043,Account Access,Medium,Escalation Pending,False,-1.0,2.0,2026-01-17 00:00:00
TCK-0043-03,CUST-0043,Account Access,High,Escalation Pending,True,-1.0,2.0,2025-11-09 00:00:00
TCK-0043-04,CUST-0043,Technical Bug,High,Resolved,True,26.2,2.0,2026-04-17 00:00:00
TCK-0043-05,CUST-0043,Account Access,Urgent,In Progress,True,-1.0,3.0,2026-05-08 00:00:00
TCK-0043-06,CUST-0043,Account Access,Medium,Closed,False,7.3,4.0,2026-04-08 00:00:00
TCK-0043-07,CUST-0043,Technical Bug,Low,In Progress,False,-1.0,3.0,2026-01-13 00:00:00
TCK-0043-08,CUST-0043,Billing,Medium,Closed,True,11.0,2.0,2026-01-16 00:00:00
TCK-0043-09,CUST-0043,Technical Bug,High,Resolved,True,65.6,1.0,2026-04-15 00:00:00
TCK-0044-01,CUST-0044,Feature Request,Medium,In Progress,False,-1.0,1.0,2025-01-29 00:00:00
TCK-0044-02,CUST-0044,Account Access,Low,In Progress,False,-1.0,2.0,2026-04-30 00:00:00
TCK-0044-03,CUST-0044,Performance Issue,Urgent,Closed,False,61.6,5.0,2025-10-26 00:00:00
TCK-0044-04,CUST-0044,Technical Bug,Low,Escalation Pending,False,-1.0,3.0,2025-10-10 00:00:00
TCK-0044-05,CUST-0044,Technical Bug,Low,In Progress,False,-1.0,3.0,2025-08-05 00:00:00
TCK-0044-06,CUST-0044,Technical Bug,Urgent,In Progress,False,-1.0,1.0,2026-03-06 00:00:00
TCK-0044-07,CUST-0044,Billing,Medium,Escalation Pending,False,-1.0,2.0,2025-10-01 00:00:00
TCK-0044-08,CUST-0044,Billing,High,Escalation Pending,False,-1.0,2.0,2025-12-23 00:00:00
TCK-0045-01,CUST-0045,Billing,Urgent,Escalation Pending,True,-1.0,3.0,2026-01-14 00:00:00
TCK-0045-02,CUST-0045,Account Access,Low,In Progress,False,-1.0,2.0,2026-03-12 00:00:00
TCK-0046-01,CUST-0046,Performance Issue,Urgent,Closed,False,55.3,3.0,2026-04-07 00:00:00
TCK-0046-02,CUST-0046,Feature Request,High,Resolved,True,6.3,3.0,2026-03-27 00:00:00
TCK-0046-03,CUST-0046,Technical Bug,Medium,Escalation Pending,False,-1.0,1.0,2026-06-25 00:00:00
TCK-0046-04,CUST-0046,Technical Bug,Urgent,Escalation Pending,True,-1.0,1.0,2026-03-01 00:00:00
TCK-0046-05,CUST-0046,Technical Bug,Urgent,Resolved,False,41.1,5.0,2025-07-23 00:00:00
TCK-0046-06,CUST-0046,Feature Request,High,Closed,False,42.5,3.0,2026-02-13 00:00:00
TCK-0046-07,CUST-0046,Account Access,Low,Resolved,False,22.6,3.0,2026-03-10 00:00:00
TCK-0046-08,CUST-0046,Billing,High,Closed,False,55.6,5.0,2026-01-19 00:00:00
TCK-0047-01,CUST-0047,Account Access,Low,Escalation Pending,False,-1.0,3.0,2025-12-09 00:00:00
TCK-0047-02,CUST-0047,Technical Bug,Low,In Progress,False,-1.0,2.0,2026-05-10 00:00:00
TCK-0047-03,CUST-0047,Performance Issue,Urgent,Closed,False,34.2,4.0,2026-02-23 00:00:00
TCK-0047-04,CUST-0047,Technical Bug,Low,Escalation Pending,True,-1.0,3.0,2025-10-13 00:00:00
TCK-0048-01,CUST-0048,Billing,Urgent,Closed,False,54.8,3.0,2025-06-18 00:00:00
TCK-0048-02,CUST-0048,Performance Issue,High,In Progress,True,-1.0,3.0,2025-12-20 00:00:00
TCK-0048-03,CUST-0048,Technical Bug,High,Closed,False,30.9,5.0,2025-03-29 00:00:00
TCK-0048-04,CUST-0048,Performance Issue,Medium,Escalation Pending,False,-1.0,3.0,2026-06-17 00:00:00
TCK-0048-05,CUST-0048,Billing,High,Escalation Pending,False,-1.0,3.0,2025-12-18 00:00:00
TCK-0049-01,CUST-0049,Technical Bug,High,Closed,False,58.4,3.0,2026-06-15 00:00:00
TCK-0049-02,CUST-0049,Feature Request,Urgent,Closed,False,29.2,5.0,2025-12-14 00:00:00
TCK-0049-03,CUST-0049,Account Access,Low,In Progress,False,-1.0,1.0,2026-06-02 00:00:00
TCK-0049-04,CUST-0049,Technical Bug,Low,Resolved,False,21.2,4.0,2026-06-28 00:00:00
TCK-0049-05,CUST-0049,Performance Issue,Medium,In Progress,False,-1.0,2.0,2025-09-08 00:00:00
TCK-0050-01,CUST-0050,Feature Request,Medium,In Progress,False,-1.0,2.0,2025-12-30 00:00:00
TCK-0050-02,CUST-0050,Performance Issue,High,In Progress,True,-1.0,3.0,2026-01-15 00:00:00
TCK-0050-03,CUST-0050,Feature Request,Low,Escalation Pending,False,-1.0,2.0,2025-08-18 00:00:00
TCK-0050-04,CUST-0050,Account Access,High,Closed,False,53.9,3.0,2025-09-16 00:00:00
TCK-0050-05,CUST-0050,Performance Issue,Urgent,Closed,True,25.1,2.0,2026-02-21 00:00:00
TCK-0051-01,CUST-0051,Technical Bug,High,Escalation Pending,True,-1.0,1.0,2026-06-14 00:00:00
TCK-0051-02,CUST-0051,Billing,Low,Resolved,False,22.8,3.0,2025-09-13 00:00:00
TCK-0051-03,CUST-0051,Feature Request,Medium,Closed,False,3.5,4.0,2025-09-14 00:00:00
TCK-0051-04,CUST-0051,Technical Bug,Urgent,Escalation Pending,False,-1.0,3.0,2026-05-17 00:00:00
TCK-0051-05,CUST-0051,Billing,Low,Escalation Pending,False,-1.0,1.0,2025-09-18 00:00:00
TCK-0051-06,CUST-0051,Performance Issue,High,In Progress,False,-1.0,1.0,2026-05-25 00:00:00
TCK-0051-07,CUST-0051,Feature Request,Medium,Resolved,False,13.5,4.0,2025-12-17 00:00:00
TCK-0051-08,CUST-0051,Performance Issue,High,In Progress,False,-1.0,2.0,2025-10-20 00:00:00
TCK-0051-09,CUST-0051,Account Access,Urgent,Closed,False,71.3,4.0,2026-02-10 00:00:00
TCK-0052-01,CUST-0052,Feature Request,Low,Closed,False,3.8,5.0,2026-06-09 00:00:00
TCK-0052-02,CUST-0052,Account Access,Low,Resolved,False,7.1,5.0,2025-11-29 00:00:00
TCK-0052-03,CUST-0052,Billing,Low,In Progress,False,-1.0,3.0,2026-04-28 00:00:00
TCK-0052-04,CUST-0052,Billing,Medium,In Progress,False,-1.0,1.0,2025-10-28 00:00:00
TCK-0052-05,CUST-0052,Performance Issue,Medium,Escalation Pending,False,-1.0,1.0,2025-12-14 00:00:00
TCK-0052-06,CUST-0052,Technical Bug,Medium,Escalation Pending,False,-1.0,3.0,2026-04-16 00:00:00
TCK-0052-07,CUST-0052,Account Access,Urgent,Closed,False,57.3,3.0,2026-03-27 00:00:00
TCK-0052-08,CUST-0052,Account Access,Low,Closed,True,20.5,2.0,2026-05-19 00:00:00
TCK-0052-09,CUST-0052,Performance Issue,Urgent,In Progress,False,-1.0,1.0,2026-06-03 00:00:00
TCK-0052-10,CUST-0052,Account Access,Urgent,In Progress,False,-1.0,3.0,2026-01-22 00:00:00
TCK-0053-01,CUST-0053,Billing,Low,Escalation Pending,True,-1.0,3.0,2026-04-22 00:00:00
TCK-0053-02,CUST-0053,Technical Bug,Urgent,Resolved,True,8.4,2.0,2026-01-15 00:00:00
TCK-0053-03,CUST-0053,Account Access,High,Resolved,True,15.1,2.0,2026-03-14 00:00:00
TCK-0053-04,CUST-0053,Performance Issue,Urgent,Resolved,True,26.8,1.0,2026-04-03 00:00:00
TCK-0053-05,CUST-0053,Performance Issue,High,Resolved,False,22.4,5.0,2025-07-15 00:00:00
TCK-0054-01,CUST-0054,Account Access,Urgent,Closed,True,32.4,2.0,2025-10-19 00:00:00
TCK-0054-02,CUST-0054,Feature Request,Low,Closed,False,17.9,5.0,2026-03-19 00:00:00
TCK-0054-03,CUST-0054,Performance Issue,Medium,Closed,False,8.7,5.0,2025-11-05 00:00:00
TCK-0054-04,CUST-0054,Performance Issue,Urgent,In Progress,False,-1.0,2.0,2025-11-06 00:00:00
TCK-0054-05,CUST-0054,Feature Request,Medium,Closed,False,12.5,4.0,2025-12-08 00:00:00
TCK-0054-06,CUST-0054,Account Access,High,Escalation Pending,False,-1.0,3.0,2026-06-23 00:00:00
TCK-0055-01,CUST-0055,Performance Issue,Medium,Resolved,False,23.0,5.0,2026-02-01 00:00:00
TCK-0055-02,CUST-0055,Feature Request,High,Resolved,False,59.3,5.0,2026-06-29 00:00:00
TCK-0055-03,CUST-0055,Technical Bug,High,Closed,True,52.1,2.0,2025-11-23 00:00:00
TCK-0055-04,CUST-0055,Feature Request,Urgent,Escalation Pending,False,-1.0,3.0,2025-11-04 00:00:00
TCK-0055-05,CUST-0055,Account Access,Low,Closed,False,16.5,5.0,2026-01-10 00:00:00
TCK-0056-01,CUST-0056,Billing,High,Closed,True,33.2,2.0,2025-10-20 00:00:00
TCK-0056-02,CUST-0056,Performance Issue,Medium,Resolved,False,12.6,5.0,2025-09-25 00:00:00
TCK-0057-01,CUST-0057,Performance Issue,Urgent,Resolved,True,32.7,3.0,2026-04-11 00:00:00
TCK-0057-02,CUST-0057,Account Access,Low,Resolved,False,2.5,5.0,2025-10-17 00:00:00
TCK-0057-03,CUST-0057,Technical Bug,Medium,Closed,False,9.3,5.0,2026-04-16 00:00:00
TCK-0057-04,CUST-0057,Technical Bug,Urgent,Closed,False,46.8,5.0,2026-03-13 00:00:00
TCK-0057-05,CUST-0057,Billing,Medium,Escalation Pending,False,-1.0,2.0,2025-08-25 00:00:00
TCK-0058-01,CUST-0058,Account Access,Medium,In Progress,False,-1.0,3.0,2026-06-22 00:00:00
TCK-0058-02,CUST-0058,Feature Request,High,Escalation Pending,False,-1.0,3.0,2025-06-04 00:00:00
TCK-0058-03,CUST-0058,Account Access,High,Closed,False,59.0,5.0,2026-02-15 00:00:00
TCK-0058-04,CUST-0058,Performance Issue,Low,In Progress,False,-1.0,1.0,2025-08-07 00:00:00
TCK-0058-05,CUST-0058,Account Access,Low,Closed,False,13.2,5.0,2026-02-06 00:00:00
TCK-0058-06,CUST-0058,Technical Bug,Urgent,Escalation Pending,False,-1.0,3.0,2026-01-07 00:00:00
TCK-0058-07,CUST-0058,Technical Bug,Medium,Closed,False,6.1,5.0,2026-02-18 00:00:00
TCK-0059-01,CUST-0059,Performance Issue,Urgent,Escalation Pending,False,-1.0,2.0,2026-04-09 00:00:00
TCK-0059-02,CUST-0059,Feature Request,Urgent,Resolved,True,57.7,1.0,2025-09-07 00:00:00
TCK-0059-03,CUST-0059,Billing,High,In Progress,True,-1.0,1.0,2026-05-15 00:00:00
TCK-0059-04,CUST-0059,Feature Request,Urgent,Resolved,False,42.1,5.0,2026-05-12 00:00:00
TCK-0059-05,CUST-0059,Performance Issue,High,Resolved,False,55.2,5.0,2026-01-15 00:00:00
TCK-0059-06,CUST-0059,Technical Bug,Urgent,Closed,True,22.8,1.0,2025-11-27 00:00:00
TCK-0059-07,CUST-0059,Account Access,High,Resolved,False,32.7,3.0,2026-05-13 00:00:00
TCK-0059-08,CUST-0059,Technical Bug,Medium,In Progress,False,-1.0,3.0,2026-02-17 00:00:00
TCK-0060-01,CUST-0060,Performance Issue,High,Closed,False,24.7,5.0,2026-01-02 00:00:00
TCK-0060-02,CUST-0060,Performance Issue,High,Resolved,False,11.5,5.0,2026-06-12 00:00:00
TCK-0060-03,CUST-0060,Billing,High,Closed,False,51.1,4.0,2025-12-22 00:00:00
TCK-0060-04,CUST-0060,Technical Bug,High,Escalation Pending,False,-1.0,2.0,2025-11-25 00:00:00
TCK-0060-05,CUST-0060,Performance Issue,High,Escalation Pending,False,-1.0,2.0,2025-11-08 00:00:00
TCK-0060-06,CUST-0060,Billing,Urgent,In Progress,False,-1.0,3.0,2026-06-16 00:00:00
TCK-0060-07,CUST-0060,Account Access,Urgent,In Progress,False,-1.0,3.0,2025-10-20 00:00:00
TCK-0061-01,CUST-0061,Performance Issue,Urgent,Escalation Pending,True,-1.0,1.0,2026-03-14 00:00:00
TCK-0061-02,CUST-0061,Account Access,High,In Progress,False,-1.0,3.0,2026-04-25 00:00:00
TCK-0061-03,CUST-0061,Technical Bug,Urgent,Resolved,False,5.2,5.0,2025-07-12 00:00:00
TCK-0062-01,CUST-0062,Technical Bug,High,In Progress,True,-1.0,1.0,2026-02-09 00:00:00
TCK-0062-02,CUST-0062,Account Access,Low,Closed,False,3.1,5.0,2025-12-06 00:00:00
TCK-0062-03,CUST-0062,Feature Request,Low,Resolved,False,6.7,3.0,2025-10-15 00:00:00
TCK-0062-04,CUST-0062,Performance Issue,Medium,Escalation Pending,False,-1.0,1.0,2025-08-13 00:00:00
TCK-0062-05,CUST-0062,Account Access,Low,Escalation Pending,False,-1.0,3.0,2025-10-15 00:00:00
TCK-0063-01,CUST-0063,Account Access,High,Closed,True,46.9,3.0,2025-05-07 00:00:00
TCK-0063-02,CUST-0063,Billing,Low,Closed,False,11.7,4.0,2026-01-10 00:00:00
TCK-0063-03,CUST-0063,Technical Bug,Urgent,Escalation Pending,False,-1.0,1.0,2025-04-08 00:00:00
TCK-0063-04,CUST-0063,Billing,Medium,Escalation Pending,False,-1.0,2.0,2026-07-01 00:00:00
TCK-0063-05,CUST-0063,Feature Request,High,Closed,False,21.4,3.0,2025-06-30 00:00:00
TCK-0063-06,CUST-0063,Performance Issue,High,Resolved,False,61.4,5.0,2025-06-08 00:00:00
TCK-0063-07,CUST-0063,Performance Issue,Medium,In Progress,False,-1.0,3.0,2025-03-22 00:00:00
TCK-0064-01,CUST-0064,Billing,High,Closed,False,29.1,5.0,2025-08-13 00:00:00
TCK-0064-02,CUST-0064,Performance Issue,Medium,Resolved,False,2.4,3.0,2025-02-14 00:00:00
TCK-0064-03,CUST-0064,Account Access,Medium,Resolved,True,22.9,2.0,2025-10-24 00:00:00
TCK-0064-04,CUST-0064,Account Access,Urgent,Escalation Pending,False,-1.0,1.0,2025-12-31 00:00:00
TCK-0064-05,CUST-0064,Performance Issue,Medium,In Progress,False,-1.0,1.0,2025-10-26 00:00:00
TCK-0064-06,CUST-0064,Technical Bug,Medium,Escalation Pending,False,-1.0,3.0,2025-12-28 00:00:00
TCK-0064-07,CUST-0064,Billing,High,Closed,False,6.1,3.0,2026-05-26 00:00:00
TCK-0064-08,CUST-0064,Feature Request,Low,Resolved,False,8.8,4.0,2025-04-09 00:00:00
TCK-0064-09,CUST-0064,Billing,Medium,Closed,False,12.9,5.0,2025-11-01 00:00:00
TCK-0064-10,CUST-0064,Performance Issue,High,Closed,True,54.5,2.0,2026-02-17 00:00:00
TCK-0065-01,CUST-0065,Billing,High,Resolved,False,36.7,5.0,2025-06-18 00:00:00
TCK-0065-02,CUST-0065,Feature Request,Medium,In Progress,False,-1.0,1.0,2026-03-10 00:00:00
TCK-0065-03,CUST-0065,Billing,Medium,Resolved,False,3.0,3.0,2025-09-23 00:00:00
TCK-0065-04,CUST-0065,Billing,Urgent,Closed,False,14.5,3.0,2026-02-28 00:00:00
TCK-0065-05,CUST-0065,Feature Request,Medium,Escalation Pending,False,-1.0,3.0,2025-10-31 00:00:00
TCK-0065-06,CUST-0065,Account Access,Low,Resolved,False,13.0,3.0,2025-08-20 00:00:00
TCK-0065-07,CUST-0065,Technical Bug,Low,Resolved,False,21.3,5.0,2026-06-21 00:00:00
TCK-0065-08,CUST-0065,Account Access,High,Escalation Pending,True,-1.0,1.0,2025-11-25 00:00:00
TCK-0065-09,CUST-0065,Technical Bug,High,In Progress,False,-1.0,3.0,2026-04-04 00:00:00
TCK-0065-10,CUST-0065,Technical Bug,Urgent,Escalation Pending,False,-1.0,1.0,2026-05-31 00:00:00
TCK-0066-01,CUST-0066,Account Access,Low,Escalation Pending,False,-1.0,3.0,2025-12-02 00:00:00
TCK-0066-02,CUST-0066,Billing,Medium,Closed,False,11.2,3.0,2025-09-08 00:00:00
TCK-0067-01,CUST-0067,Feature Request,Low,Closed,False,16.0,5.0,2025-09-08 00:00:00
TCK-0067-02,CUST-0067,Performance Issue,Low,Closed,False,7.2,5.0,2026-01-09 00:00:00
TCK-0067-03,CUST-0067,Feature Request,High,In Progress,True,-1.0,1.0,2025-09-08 00:00:00
TCK-0067-04,CUST-0067,Technical Bug,Medium,Resolved,False,5.4,4.0,2026-03-19 00:00:00
TCK-0067-05,CUST-0067,Feature Request,High,In Progress,False,-1.0,1.0,2026-03-20 00:00:00
TCK-0067-06,CUST-0067,Account Access,Urgent,Resolved,True,8.3,3.0,2026-01-03 00:00:00
TCK-0067-07,CUST-0067,Performance Issue,Low,In Progress,False,-1.0,1.0,2025-09-16 00:00:00
TCK-0068-01,CUST-0068,Technical Bug,Low,Escalation Pending,False,-1.0,3.0,2026-06-22 00:00:00
TCK-0068-02,CUST-0068,Performance Issue,Medium,Resolved,True,19.7,1.0,2025-08-05 00:00:00
TCK-0068-03,CUST-0068,Billing,Low,Closed,False,4.9,5.0,2025-12-11 00:00:00
TCK-0068-04,CUST-0068,Billing,High,Resolved,False,3.5,3.0,2025-09-13 00:00:00
TCK-0068-05,CUST-0068,Feature Request,Medium,In Progress,True,-1.0,1.0,2025-06-25 00:00:00
TCK-0068-06,CUST-0068,Feature Request,Low,Escalation Pending,False,-1.0,3.0,2025-12-23 00:00:00
TCK-0069-01,CUST-0069,Feature Request,Medium,Closed,True,16.2,2.0,2025-12-18 00:00:00
TCK-0069-02,CUST-0069,Performance Issue,Urgent,In Progress,True,-1.0,2.0,2025-07-31 00:00:00
TCK-0069-03,CUST-0069,Feature Request,Medium,Closed,False,15.9,3.0,2025-12-03 00:00:00
TCK-0069-04,CUST-0069,Account Access,Urgent,Escalation Pending,False,-1.0,2.0,2026-03-07 00:00:00
TCK-0069-05,CUST-0069,Performance Issue,High,Closed,False,3.8,4.0,2025-06-06 00:00:00
TCK-0069-06,CUST-0069,Account Access,Low,Escalation Pending,False,-1.0,3.0,2025-11-21 00:00:00
TCK-0070-01,CUST-0070,Billing,Medium,Escalation Pending,False,-1.0,2.0,2025-08-14 00:00:00
TCK-0070-02,CUST-0070,Technical Bug,Medium,In Progress,False,-1.0,3.0,2025-06-01 00:00:00
TCK-0070-03,CUST-0070,Account Access,Medium,Closed,False,20.4,5.0,2026-02-19 00:00:00
TCK-0070-04,CUST-0070,Account Access,Medium,Resolved,False,3.2,4.0,2025-05-28 00:00:00
TCK-0070-05,CUST-0070,Performance Issue,Urgent,Closed,True,58.5,2.0,2026-05-20 00:00:00
TCK-0070-06,CUST-0070,Technical Bug,High,Closed,True,43.1,1.0,2026-06-18 00:00:00
TCK-0070-07,CUST-0070,Billing,High,In Progress,False,-1.0,3.0,2026-04-22 00:00:00
TCK-0070-08,CUST-0070,Feature Request,Low,In Progress,False,-1.0,1.0,2025-08-06 00:00:00
TCK-0070-09,CUST-0070,Feature Request,Urgent,Closed,False,51.5,5.0,2025-09-09 00:00:00
TCK-0070-10,CUST-0070,Performance Issue,Medium,In Progress,False,-1.0,1.0,2025-08-16 00:00:00
TCK-0071-01,CUST-0071,Performance Issue,High,Closed,False,46.8,3.0,2026-06-10 00:00:00
TCK-0071-02,CUST-0071,Technical Bug,High,Closed,False,26.3,5.0,2025-07-08 00:00:00
TCK-0071-03,CUST-0071,Billing,High,In Progress,False,-1.0,1.0,2025-09-30 00:00:00
TCK-0071-04,CUST-0071,Billing,High,Resolved,True,52.4,1.0,2026-02-17 00:00:00
TCK-0072-01,CUST-0072,Feature Request,Low,Closed,False,5.6,3.0,2025-07-17 00:00:00
TCK-0072-02,CUST-0072,Account Access,Low,Resolved,False,3.6,4.0,2026-01-08 00:00:00
TCK-0072-03,CUST-0072,Technical Bug,Low,Resolved,False,9.4,5.0,2026-06-25 00:00:00
TCK-0072-04,CUST-0072,Billing,Urgent,Closed,False,44.5,5.0,2025-09-18 00:00:00
TCK-0072-05,CUST-0072,Billing,Low,Closed,True,11.0,3.0,2026-04-02 00:00:00
TCK-0072-06,CUST-0072,Account Access,High,Resolved,True,5.5,3.0,2026-04-07 00:00:00
TCK-0072-07,CUST-0072,Feature Request,Medium,Resolved,True,11.4,2.0,2026-06-03 00:00:00
TCK-0072-08,CUST-0072,Performance Issue,Urgent,Resolved,True,16.5,3.0,2025-11-26 00:00:00
TCK-0072-09,CUST-0072,Billing,Urgent,In Progress,False,-1.0,2.0,2026-02-26 00:00:00
TCK-0072-10,CUST-0072,Feature Request,High,Escalation Pending,True,-1.0,1.0,2026-01-05 00:00:00
TCK-0073-01,CUST-0073,Performance Issue,Low,Resolved,False,3.9,5.0,2026-06-14 00:00:00
TCK-0073-02,CUST-0073,Performance Issue,Urgent,Closed,False,40.8,5.0,2026-06-20 00:00:00
TCK-0073-03,CUST-0073,Performance Issue,Urgent,Escalation Pending,False,-1.0,3.0,2025-08-25 00:00:00
TCK-0073-04,CUST-0073,Feature Request,High,Resolved,True,37.1,3.0,2026-06-10 00:00:00
TCK-0073-05,CUST-0073,Performance Issue,Medium,Escalation Pending,False,-1.0,1.0,2025-07-21 00:00:00
TCK-0073-06,CUST-0073,Technical Bug,Medium,Escalation Pending,False,-1.0,1.0,2026-04-11 00:00:00
TCK-0074-01,CUST-0074,Feature Request,Urgent,In Progress,False,-1.0,3.0,2026-05-20 00:00:00
TCK-0074-02,CUST-0074,Billing,Urgent,Closed,True,12.4,3.0,2025-05-18 00:00:00
TCK-0074-03,CUST-0074,Billing,Low,In Progress,False,-1.0,2.0,2025-11-02 00:00:00
TCK-0075-01,CUST-0075,Technical Bug,Urgent,In Progress,True,-1.0,3.0,2025-09-21 00:00:00
TCK-0075-02,CUST-0075,Billing,Urgent,In Progress,False,-1.0,1.0,2025-11-11 00:00:00
TCK-0075-03,CUST-0075,Account Access,High,Escalation Pending,True,-1.0,3.0,2026-05-08 00:00:00
TCK-0075-04,CUST-0075,Billing,Medium,Escalation Pending,True,-1.0,2.0,2025-10-07 00:00:00
TCK-0075-05,CUST-0075,Feature Request,Low,Closed,False,22.1,5.0,2026-06-06 00:00:00
TCK-0075-06,CUST-0075,Feature Request,High,Closed,False,6.6,5.0,2025-07-31 00:00:00
TCK-0075-07,CUST-0075,Performance Issue,Low,Closed,False,20.4,4.0,2025-06-08 00:00:00
TCK-0075-08,CUST-0075,Feature Request,Low,Closed,False,8.0,5.0,2026-02-05 00:00:00
TCK-0076-01,CUST-0076,Feature Request,High,In Progress,True,-1.0,3.0,2025-10-03 00:00:00
TCK-0076-02,CUST-0076,Account Access,Low,Closed,False,20.8,4.0,2025-12-09 00:00:00
TCK-0076-03,CUST-0076,Technical Bug,Medium,Escalation Pending,False,-1.0,3.0,2025-08-28 00:00:00
TCK-0076-04,CUST-0076,Billing,Urgent,Closed,False,44.1,3.0,2025-12-10 00:00:00
TCK-0077-01,CUST-0077,Account Access,Medium,Escalation Pending,False,-1.0,3.0,2025-08-20 00:00:00
TCK-0077-02,CUST-0077,Billing,High,In Progress,False,-1.0,2.0,2026-06-14 00:00:00
TCK-0077-03,CUST-0077,Billing,Urgent,In Progress,True,-1.0,3.0,2025-12-12 00:00:00
TCK-0077-04,CUST-0077,Account Access,High,In Progress,False,-1.0,1.0,2025-09-13 00:00:00
TCK-0077-05,CUST-0077,Performance Issue,Medium,Escalation Pending,False,-1.0,3.0,2025-12-09 00:00:00
TCK-0077-06,CUST-0077,Technical Bug,Low,In Progress,False,-1.0,2.0,2026-01-29 00:00:00
TCK-0077-07,CUST-0077,Feature Request,Urgent,Closed,False,26.0,4.0,2026-06-15 00:00:00
TCK-0077-08,CUST-0077,Performance Issue,Urgent,In Progress,False,-1.0,3.0,2025-11-29 00:00:00
TCK-0077-09,CUST-0077,Technical Bug,Medium,Escalation Pending,False,-1.0,1.0,2025-11-08 00:00:00
TCK-0078-01,CUST-0078,Account Access,High,In Progress,True,-1.0,2.0,2025-08-07 00:00:00
TCK-0078-02,CUST-0078,Feature Request,Low,Resolved,False,12.4,4.0,2026-02-19 00:00:00
TCK-0078-03,CUST-0078,Billing,Urgent,Escalation Pending,False,-1.0,1.0,2025-08-24 00:00:00
TCK-0078-04,CUST-0078,Technical Bug,Medium,Escalation Pending,False,-1.0,1.0,2025-11-16 00:00:00
TCK-0078-05,CUST-0078,Technical Bug,Low,Closed,False,8.9,3.0,2025-06-10 00:00:00
TCK-0078-06,CUST-0078,Feature Request,High,Closed,True,42.3,1.0,2026-02-13 00:00:00
TCK-0078-07,CUST-0078,Billing,Medium,Escalation Pending,False,-1.0,2.0,2026-01-13 00:00:00
TCK-0078-08,CUST-0078,Feature Request,Urgent,Closed,True,53.1,1.0,2025-11-19 00:00:00
TCK-0079-01,CUST-0079,Billing,Urgent,In Progress,False,-1.0,1.0,2025-07-13 00:00:00
TCK-0079-02,CUST-0079,Billing,High,Escalation Pending,False,-1.0,3.0,2026-03-03 00:00:00
TCK-0079-03,CUST-0079,Performance Issue,High,Closed,False,26.0,5.0,2025-12-10 00:00:00
TCK-0079-04,CUST-0079,Technical Bug,Medium,Escalation Pending,False,-1.0,1.0,2025-10-04 00:00:00
TCK-0080-01,CUST-0080,Billing,High,Resolved,False,28.3,5.0,2026-06-17 00:00:00
TCK-0080-02,CUST-0080,Performance Issue,Low,Resolved,False,16.6,3.0,2025-10-11 00:00:00
TCK-0080-03,CUST-0080,Billing,Urgent,Resolved,False,40.3,5.0,2025-12-04 00:00:00
TCK-0080-04,CUST-0080,Technical Bug,Low,Resolved,False,16.6,5.0,2025-11-26 00:00:00
TCK-0081-01,CUST-0081,Billing,Low,Closed,False,19.1,4.0,2025-09-02 00:00:00
TCK-0081-02,CUST-0081,Feature Request,High,Escalation Pending,True,-1.0,1.0,2026-02-18 00:00:00
TCK-0081-03,CUST-0081,Feature Request,High,Resolved,True,49.0,1.0,2026-05-04 00:00:00
TCK-0081-04,CUST-0081,Performance Issue,Urgent,Resolved,True,56.6,1.0,2026-03-08 00:00:00
TCK-0081-05,CUST-0081,Billing,High,Escalation Pending,False,-1.0,2.0,2025-07-16 00:00:00
TCK-0081-06,CUST-0081,Feature Request,Low,Closed,True,21.2,2.0,2025-09-03 00:00:00
TCK-0082-01,CUST-0082,Account Access,Urgent,In Progress,False,-1.0,3.0,2025-05-16 00:00:00
TCK-0082-02,CUST-0082,Account Access,High,Escalation Pending,True,-1.0,2.0,2025-11-18 00:00:00
TCK-0082-03,CUST-0082,Account Access,Urgent,Escalation Pending,False,-1.0,2.0,2026-02-25 00:00:00
TCK-0082-04,CUST-0082,Technical Bug,Low,Resolved,False,23.6,4.0,2025-05-22 00:00:00
TCK-0082-05,CUST-0082,Feature Request,Urgent,Escalation Pending,False,-1.0,1.0,2026-02-05 00:00:00
TCK-0082-06,CUST-0082,Feature Request,High,Closed,False,35.8,5.0,2025-05-26 00:00:00
TCK-0082-07,CUST-0082,Feature Request,Urgent,In Progress,True,-1.0,3.0,2025-09-06 00:00:00
TCK-0083-01,CUST-0083,Performance Issue,Low,Closed,False,12.6,5.0,2025-07-11 00:00:00
